date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-04,43.1539,43.2035,42.7901,42.9885,833114,833114,1.0088,2.403,43.041,"Mar 4, 14",0
2014-03-05,42.8397,43.0299,42.757,42.8314,1385915,1385915,-0.157103,-0.365,42.8868,"Mar 5, 14",-0.0036544657292066434
2014-03-06,43.3275,43.4598,43.1456,43.4433,855665,855665,0.611876,1.429,43.2999,"Mar 6, 14",0.010579573606894838
2014-03-07,43.311,43.311,42.6826,42.9389,1243034,1243034,-0.504384,-1.161,42.9681,"Mar 7, 14",-0.0011537969456948997
2014-03-10,43.4929,43.6252,43.0629,43.22,1013422,1013422,0.281132,0.655,43.3437,"Mar 10, 14",0.005385161147748745
2014-03-11,42.8562,42.9472,42.2774,42.327,478365,478365,-0.89301,-2.066,42.5816,"Mar 11, 14",-0.015387836281796382
2014-03-12,41.864,42.0955,41.74,41.9963,526622,526622,-0.330744,-0.781,41.9507,"Mar 12, 14",-0.02308059132093476
2014-03-13,42.0128,42.079,40.8304,41.1033,958100,958100,-0.893011,-2.126,40.5851,"Mar 13, 14",-0.043853588750479885
2014-03-14,41.1694,41.3596,40.847,41.095,1615967,1615967,-0.008269,-0.02,41.0613,"Mar 14, 14",-0.04404666364260216
2014-03-17,41.525,41.7589,41.401,41.401,869319,869319,0.30594,0.744,41.53,"Mar 17, 14",-0.036928480872791526
2014-03-18,41.6986,41.9053,41.5167,41.6821,2243988,2243988,0.281132,0.679,41.7436,"Mar 18, 14",-0.030389522779348047
2014-03-19,41.9136,42.2692,41.5167,41.7234,4237407,4237407,0.041344,0.099,42.7575,"Mar 19, 14",-0.029428800725775587
2014-03-20,41.2108,41.7813,41.1944,41.5581,1560106,1560106,-0.165373,-0.396,41.6839,"Mar 20, 14",-0.033274015143584884
2014-03-21,42.3518,42.7486,41.9549,41.9549,1737834,1737834,0.396894,0.955,42.0386,"Mar 21, 14",-0.024043639578026677
2014-03-24,42.4676,42.5089,41.7565,42.2526,857253,857253,0.29767,0.709,42.1683,"Mar 24, 14",-0.01711853170033848
2014-03-25,42.7405,43.2449,42.6787,43.0629,1524612,1524612,0.810323,1.918,42.9053,"Mar 25, 14",0.0017306954185421016
2014-03-26,43.1622,43.3098,42.8976,42.9968,1638876,1638876,-0.066149,-0.154,42.9855,"Mar 26, 14",0.000193074892122275
